date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolment,total_biometric_updates,biometric_to_enrolment_ratio,elderly_update_pressure,child_update_pressure,service_stress_risk
2025-01-04,uttar pradesh,basti,140,139,10,10172.0,4692.0,,,289,14864.0,51.255172413793105,,,0.021880543186251055
2025-01-04,uttar pradesh,budaun,480,267,13,8910.0,3583.0,,,760,12493.0,16.416557161629434,,,0.007008135394505628
2025-01-04,uttar pradesh,bulandshahr,612,527,49,18815.0,5197.0,,,1188,24012.0,20.195121951219512,,,0.008621183330296482
2025-01-04,uttar pradesh,chandauli,195,192,41,9704.0,3295.0,,,428,12999.0,30.3006993006993,,,0.012935197140106424
2025-01-04,uttar pradesh,etah,724,354,13,13484.0,2531.0,,,1091,16015.0,14.665750915750916,,,0.006260726111313091
2025-01-04,uttar pradesh,etawah,348,226,16,7384.0,3127.0,,,590,10511.0,17.785109983079526,,,0.007592362852968847
2025-01-04,uttar pradesh,fatehpur,166,136,10,8256.0,6378.0,,,312,14634.0,46.753993610223645,,,0.01995901541525022
2025-01-04,uttar pradesh,gautam buddha nagar,1192,1186,113,7021.0,5188.0,,,2491,12209.0,4.899277688603531,,,0.0020914739332352317
2025-01-04,uttar pradesh,gonda,392,260,50,14460.0,6876.0,,,702,21336.0,30.349928876244665,,,0.012956212967447027
2025-01-04,uttar pradesh,gorakhpur,378,727,86,9404.0,12727.0,,,1191,22131.0,18.566275167785236,,,0.007925837851775981
2025-01-04,uttar pradesh,jalaun,221,102,26,6056.0,3593.0,,,349,9649.0,27.568571428571428,,,0.01176886720536667
2025-01-04,uttar pradesh,jaunpur,662,800,64,12071.0,7906.0,,,1526,19977.0,13.082514734774067,,,0.0055848515409921305
2025-01-04,uttar pradesh,kanpur dehat,469,364,75,7829.0,2343.0,,,908,10172.0,11.19031903190319,,,0.004777083898357818
2025-01-04,uttar pradesh,kanpur nagar,1405,1363,222,12059.0,11042.0,,,2990,23101.0,7.723503844867937,,,0.0032971201045327372
2025-01-04,uttar pradesh,kaushambi,133,109,25,12911.0,2180.0,,,267,15091.0,56.309701492537314,,,0.024038293059781137
2025-01-04,uttar pradesh,kheri,523,548,31,14683.0,6033.0,,,1102,20716.0,18.781504986400726,,,0.008017718243927737
2025-01-04,uttar pradesh,lucknow,1235,1253,125,17408.0,12249.0,,,2613,29657.0,11.345447589900536,,,0.004843307402305458
2025-01-04,uttar pradesh,maharajganj,873,977,79,6533.0,5487.0,,,1929,12020.0,6.227979274611399,,,0.002658689124700704
2025-01-04,uttar pradesh,mainpuri,348,313,46,4338.0,2680.0,,,707,7018.0,9.912429378531073,,,0.00423156003352447
2025-01-04,uttar pradesh,meerut,1370,650,33,15088.0,7492.0,,,2053,22580.0,10.993184031158714,,,0.004692928081604574
2025-01-04,uttar pradesh,moradabad,1519,510,15,16586.0,6986.0,,,2044,23572.0,11.526650366748166,,,0.004920661842795375
2025-01-04,uttar pradesh,muzaffarnagar,680,308,27,16529.0,6262.0,,,1015,22791.0,22.43208661417323,,,0.009576130891856235
2025-01-04,uttar pradesh,pilibhit,598,260,20,13228.0,5607.0,,,878,18835.0,21.427758816837315,,,0.009147389036003121
2025-01-04,uttar pradesh,rampur,894,333,19,15673.0,4784.0,,,1246,20457.0,16.404971932638333,,,0.0070031897257794365
2025-01-04,uttar pradesh,saharanpur,1499,533,29,13478.0,9252.0,,,2061,22730.0,11.023278370514063,,,0.004705775184851254
2025-01-04,uttar pradesh,shahjahanpur,1402,852,63,12877.0,4666.0,,,2317,17543.0,7.568162208800691,,,0.003230805638762301
2025-01-04,uttar pradesh,shamli,374,151,12,11142.0,4003.0,,,537,15145.0,28.150557620817843,,,0.012017313818919037
2025-01-04,uttar pradesh,shrawasti,207,307,11,5028.0,2599.0,,,525,7627.0,14.5,,,0.006189967982924226
2025-01-04,uttar pradesh,siddharthnagar,804,1006,68,9075.0,4516.0,,,1878,13591.0,7.233102714209686,,,0.003087770635735191
2025-01-04,uttar pradesh,sitapur,1928,1053,87,32178.0,9065.0,,,3068,41243.0,13.438579341805148,,,0.005736853507707641
2025-01-04,uttar pradesh,sultanpur,262,195,23,6820.0,4691.0,,,480,11511.0,23.93139293139293,,,0.010216176278075957
2025-01-04,uttar pradesh,unnao,937,547,30,13248.0,6435.0,,,1514,19683.0,12.992079207920792,,,0.005546245126113465
2025-01-04,uttar pradesh,varanasi,527,733,81,13733.0,8781.0,,,1341,22514.0,16.77645305514158,,,0.007161772915748806
2025-01-04,uttarakhand,dehradun,510,138,26,5431.0,7762.0,,,674,13193.0,19.545185185185186,,,0.008343729001146289
2025-01-04,uttarakhand,nainital,488,66,48,3441.0,3584.0,,,602,7025.0,11.650082918739635,,,0.00497335450106281
2025-01-04,west bengal,alipurduar,38,63,27,372.0,419.0,,,128,791.0,6.131782945736434,,,0.0026176234560240917
2025-01-04,west bengal,cooch behar,297,156,32,2096.0,3125.0,,,485,5221.0,10.742798353909466,,,0.004586039852255908
2025-01-04,west bengal,darjeeling,383,200,75,1465.0,3099.0,,,658,4564.0,6.925644916540213,,,0.0029565186409990234
2025-01-04,west bengal,jalpaiguri,194,62,36,3315.0,5838.0,,,292,9153.0,31.238907849829353,,,0.013335713062894067
2025-01-04,west bengal,jhargram,40,10,12,135.0,279.0,,,62,414.0,6.571428571428571,,,0.002805305686842506
2025-01-04,west bengal,kolkata,21,10,23,2609.0,7951.0,,,54,10560.0,192.0,,,0.08196371398078975
2025-01-04,west bengal,malda,306,80,10,3440.0,5957.0,,,396,9397.0,23.670025188916878,,,0.010104599867200373
2025-01-04,west bengal,nadia,204,33,11,4993.0,9147.0,,,248,14140.0,56.78714859437751,,,0.024242112526948776
2025-01-04,west bengal,north 24 parganas,126,67,39,8743.0,14168.0,,,232,22911.0,98.3304721030043,,,0.041976722349201405
2025-01-04,west bengal,uttar dinajpur,1264,333,116,3513.0,5780.0,,,1713,9293.0,5.421820303383897,,,0.0023145444198010233
2025-01-05,assam,baksa,37,25,20,1398.0,596.0,,,82,1994.0,24.02409638554217,,,0.01025575085828908
2025-01-05,assam,barpeta,90,83,10,7973.0,2201.0,,,183,10174.0,55.29347826086956,,,0.023604473110296505
2025-01-05,assam,bongaigaon,110,41,15,2359.0,946.0,,,166,3305.0,19.790419161676645,,,0.008448417998581278
2025-01-05,assam,charaideo,29,11,10,384.0,209.0,,,50,593.0,11.627450980392156,,,0.004963693054596438
2025-01-05,assam,darrang,87,53,308,1534.0,785.0,,,448,2319.0,5.164810690423162,,,0.0022048284697644234
2025-01-05,assam,dhemaji,264,174,153,1031.0,682.0,,,591,1713.0,2.893581081081081,,,0.001235253396406011
2025-01-05,assam,dibrugarh,140,95,149,1337.0,1609.0,,,384,2946.0,7.651948051948052,,,0.003266573341279851
2025-01-05,assam,goalpara,412,253,116,1264.0,658.0,,,781,1922.0,2.4578005115089514,,,0.0010492211361831168
2025-01-05,assam,golaghat,807,826,230,808.0,785.0,,,1863,1593.0,0.8546137339055794,,,0.00036482976900985243
2025-01-05,assam,jorhat,17,24,13,712.0,555.0,,,54,1267.0,23.036363636363635,,,0.009834093334626951
2025-01-05,assam,kamrup,813,580,264,3553.0,1175.0,,,1657,4728.0,2.8516284680337756,,,0.0012173440631947814
2025-01-05,assam,kamrup metro,67,42,53,1697.0,1412.0,,,162,3109.0,19.073619631901842,,,0.008142420333789473
2025-01-05,assam,karbi anglong,446,1537,175,2525.0,968.0,,,2158,3493.0,1.6178786475220008,,,0.0006906632433391679
2025-01-05,assam,karimganj,286,282,193,1373.0,809.0,,,761,2182.0,2.863517060367454,,,0.0012224192360159889
2025-01-05,assam,kokrajhar,249,237,32,1955.0,950.0,,,518,2905.0,5.597302504816955,,,0.0023894567790040365
2025-01-05,assam,lakhimpur,404,216,127,1517.0,969.0,,,747,2486.0,3.323529411764706,,,0.0014187959068365874
2025-01-05,assam,marigaon,130,219,29,1477.0,923.0,,,378,2400.0,6.332453825857519,,,0.002703288719683039
2025-01-05,assam,nalbari,134,75,37,669.0,421.0,,,246,1090.0,4.412955465587045,,,0.001883865727038226
2025-01-05,assam,north cachar hills,25,39,13,209.0,119.0,,,77,328.0,4.205128205128205,,,0.0017951454450920834
2025-01-05,assam,sibsagar,95,43,87,612.0,329.0,,,225,941.0,4.163716814159292,,,0.0017774671565247778
2025-01-05,assam,sonitpur,55,160,38,1779.0,1243.0,,,253,3022.0,11.89763779527559,,,0.005079034277598971
2025-01-05,assam,tinsukia,213,216,171,1118.0,830.0,,,600,1948.0,3.2412645590682194,,,0.001383677506539261
2025-01-05,assam,udalguri,221,162,164,1317.0,748.0,,,547,2065.0,3.7682481751824817,,,0.0016086438314546346
2025-01-05,assam,west karbi anglong,39,216,11,66.0,113.0,,,266,179.0,0.6704119850187266,,,0.0002861950843196271
2025-01-05,bihar,arwal,43,156,10,1452.0,1735.0,,,209,3187.0,15.176190476190476,,,0.006478629872439904
2025-01-05,bihar,bhagalpur,1500,1363,85,8529.0,7339.0,,,2948,15868.0,5.380807053238386,,,0.0022970360952992044
2025-01-05,bihar,east champaran,1445,2871,192,12700.0,10844.0,,,4508,23544.0,5.221556886227545,,,0.0022290530997769666
2025-01-05,bihar,gaya,452,1796,69,10806.0,8820.0,,,2317,19626.0,8.466781708369284,,,0.0036144212202216795
2025-01-05,bihar,gopalganj,385,495,27,6673.0,6360.0,,,907,13033.0,14.353524229074889,,,0.006127438304834531
2025-01-05,bihar,jamui,245,292,13,5842.0,3547.0,,,550,9389.0,17.039927404718693,,,0.007274248625280124
2025-01-05,bihar,kaimur (bhabua),273,642,22,4375.0,3917.0,,,937,8292.0,8.840085287846481,,,0.003773782406764773
2025-01-05,bihar,katihar,270,215,10,11024.0,11144.0,,,495,22168.0,44.693548387096776,,,0.019079423004096808
2025-01-05,bihar,madhubani,874,995,102,16018.0,14123.0,,,1971,30141.0,15.28448275862069,,,0.006524859235270305
2025-01-05,bihar,muzaffarpur,2161,2046,159,12578.0,12122.0,,,4366,24700.0,5.656056789558049,,,0.0024145386508252075
2025-01-05,bihar,patna,105,347,22,13057.0,12157.0,,,474,25214.0,53.08210526315789,,,0.022660450485873163
2025-01-05,bihar,saharsa,334,295,13,5638.0,7734.0,,,642,13372.0,20.796267496111977,,,0.008877808963121441
2025-01-05,bihar,sitamarhi,2961,2387,348,11734.0,9727.0,,,5696,21461.0,3.7670703879234684,,,0.0016081410407357388
2025-01-05,bihar,siwan,269,384,12,7028.0,7021.0,,,665,14049.0,21.094594594594593,,,0.009005163114021171
2025-01-05,bihar,west champaran,1934,2875,157,9994.0,8794.0,,,4966,18788.0,3.7825649285282865,,,0.00161475557247739
2025-01-05,chhattisgarh,baloda bazar,492,35,17,3113.0,13104.0,,,544,16217.0,29.755963302752292,,,0.012702652423800337
2025-01-05,chhattisgarh,bijapur,275,180,155,1013.0,1573.0,,,610,2586.0,4.23240589198036,,,0.0018067901353171225
2025-01-05,chhattisgarh,sukma,178,55,19,941.0,1639.0,,,252,2580.0,10.197628458498023,,,0.004353309907576531
2025-01-05,delhi,central delhi,208,105,20,3194.0,4521.0,,,333,7715.0,23.09880239520958,,,0.009860748087602808
2025-01-05,delhi,east delhi,969,342,67,7213.0,10678.0,,,1378,17891.0,12.97389412617839,,,0.005538482017578822
2025-01-05,delhi,north west delhi,368,251,25,18087.0,28734.0,,,644,46821.0,72.5906976744186,,,0.030988558238812636
2025-01-05,delhi,shahdara,66,47,20,440.0,913.0,,,133,1353.0,10.097014925373134,,,0.0043103585593908785
2025-01-05,delhi,south delhi,217,88,28,12807.0,18274.0,,,333,31081.0,93.05688622754491,,,0.03972545836821554
2025-01-05,delhi,south west delhi,448,188,48,8454.0,10524.0,,,684,18978.0,27.705109489051093,,,0.011827154531078373
2025-01-05,delhi,west delhi,1411,493,172,9666.0,15641.0,,,2076,25307.0,12.18440057775638,,,0.00520145168740934
2025-01-05,gujarat,ahmedabad,756,347,97,26986.0,37810.0,,,1200,64796.0,53.951706910907575,,,0.023031678510526177
2025-01-05,gujarat,anand,111,22,10,7432.0,9057.0,,,143,16489.0,114.50694444444444,,,0.048882366891972014
2025-01-05,gujarat,banaskantha,1146,724,178,7142.0,8480.0,,,2048,15622.0,7.6242069302098585,,,0.003254730813323312
2025-01-05,gujarat,bharuch,303,69,23,5135.0,5066.0,,,395,10201.0,25.76010101010101,,,0.010996841413063398
2025-01-05,gujarat,chhotaudepur,127,61,28,3901.0,2781.0,,,216,6682.0,30.792626728110598,,,0.013145198176354575
2025-01-05,gujarat,dahod,710,717,653,8377.0,6855.0,,,2080,15232.0,7.319557904853436,,,0.0031246778676001863
2025-01-05,gujarat,devbhumi dwarka,167,26,23,2476.0,1165.0,,,216,3641.0,16.77880184331797,,,0.007162775600135739
2025-01-05,gujarat,gandhinagar,251,28,16,5323.0,6353.0,,,295,11676.0,39.445945945945944,,,0.016839251204245866
2025-01-05,gujarat,gir somnath,181,53,26,2737.0,1688.0,,,260,4425.0,16.95402298850575,,,0.007237576515904267
2025-01-05,gujarat,jamnagar,410,77,67,7695.0,6573.0,,,554,14268.0,25.708108108108107,,,0.01097464593729268
2025-01-05,gujarat,kachchh,59,79,12,10768.0,8013.0,,,150,18781.0,124.37748344370861,,,0.05309604415953409
2025-01-05,gujarat,kheda,89,18,33,6775.0,7951.0,,,140,14726.0,104.43971631205673,,,0.04458472414602208
2025-01-05,gujarat,mahesana,178,26,13,5382.0,7238.0,,,217,12620.0,57.88990825688074,,,0.024712874389276725
2025-01-05,gujarat,morbi,389,88,46,3969.0,1670.0,,,523,5639.0,10.761450381679388,,,0.00459400229740849
2025-01-05,gujarat,navsari,122,21,15,2904.0,2740.0,,,158,5644.0,35.496855345911946,,,0.015153406764530178
2025-01-05,gujarat,panchmahals,311,83,61,4063.0,7124.0,,,455,11187.0,24.532894736842106,,,0.01047295399651744
2025-01-05,gujarat,patan,225,53,25,4496.0,4617.0,,,303,9113.0,29.976973684210527,,,0.012797000505532775
2025-01-05,gujarat,rajkot,1375,312,221,13186.0,13774.0,,,1908,26960.0,14.122577265584075,,,0.006028848352437172
2025-01-05,gujarat,sabarkantha,90,41,11,5473.0,6221.0,,,142,11694.0,81.77622377622377,,,0.034909807375122205
2025-01-05,gujarat,surat,1396,542,48,20703.0,21712.0,,,1986,42415.0,21.34625062908908,,,0.009112593651692244
2025-01-05,gujarat,the dangs,174,49,38,2509.0,2393.0,,,261,4902.0,18.709923664122137,,,0.007987160582336023
2025-01-05,gujarat,vadodara,158,78,10,9922.0,17396.0,,,246,27318.0,110.59919028340082,,,0.04721416874424795
2025-01-05,gujarat,valsad,277,101,20,5074.0,5660.0,,,398,10734.0,26.902255639097746,,,0.011484420763755707
2025-01-05,haryana,faridabad,1358,311,32,4394.0,6637.0,,,1701,11031.0,6.481198589894242,,,0.0027667870180978615
2025-01-05,haryana,gurgaon,512,143,13,3638.0,4559.0,,,668,8197.0,12.252615844544096,,,0.005230572398951588
2025-01-05,haryana,mewat,1169,147,11,3067.0,3114.0,,,1327,6181.0,4.654367469879518,,,0.0019869231461598796
2025-01-05,jammu and kashmir,baramula,136,39,12,2233.0,3890.0,,,187,6123.0,32.569148936170215,,,0.01390358545834374
2025-01-05,jammu and kashmir,jammu,55,16,10,3268.0,6010.0,,,81,9278.0,113.14634146341463,,,0.048301533175417126
2025-01-05,karnataka,bangalore rural,176,35,29,3142.0,2161.0,,,240,5303.0,22.00414937759336,,,0.009393446906123098
2025-01-05,karnataka,bengaluru,2659,1723,869,22508.0,19332.0,,,5251,41840.0,7.966488956587966,,,0.0034008490743171675
2025-01-05,kerala,kollam,34,12,10,9489.0,10764.0,,,56,20253.0,355.3157894736842,,,0.15168230073583103
2025-01-05,kerala,malappuram,135,121,10,19020.0,15466.0,,,266,34486.0,129.16104868913857,,,0.0551381211052886
2025-01-05,kerala,thiruvananthapuram,32,15,11,9780.0,12344.0,,,58,22124.0,374.9830508474576,,,0.16007814337137996
2025-01-05,madhya pradesh,alirajpur,66,42,25,6203.0,4179.0,,,133,10382.0,77.4776119402985,,,0.03307475429681899
2025-01-05,madhya pradesh,ashok nagar,161,40,19,7612.0,3198.0,,,220,10810.0,48.914027149321264,,,0.02088112151518517
2025-01-05,madhya pradesh,barwani,2114,1005,55,13286.0,9751.0,,,3174,23037.0,7.255748031496063,,,0.003097437793594904
2025-01-05,madhya pradesh,bhind,670,238,48,6903.0,3011.0,,,956,9914.0,10.359456635318704,,,0.004422393440904462
2025-01-05,madhya pradesh,burhanpur,724,179,29,5674.0,5891.0,,,932,11565.0,12.395498392282958,,,0.0052915681503876025
2025-01-05,madhya pradesh,chhatarpur,394,313,30,11668.0,7228.0,,,737,18896.0,25.604336043360433,,,0.010930346229823022
2025-01-05,madhya pradesh,dewas,518,87,17,6519.0,5984.0,,,622,12503.0,20.069020866773677,,,0.008567351490618432
2025-01-05,madhya pradesh,gwalior,338,108,18,10115.0,6888.0,,,464,17003.0,36.56559139784946,,,0.015609644139957078
2025-01-05,madhya pradesh,indore,519,111,18,13712.0,13401.0,,,648,27113.0,41.77657935285054,,,0.017834185422775043
2025-01-05,madhya pradesh,jhabua,308,316,10,7472.0,3874.0,,,634,11346.0,17.867716535433072,,,0.007627627122916999
2025-01-05,madhya pradesh,khandwa,47,21,10,5422.0,2663.0,,,78,8085.0,102.34177215189874,,,0.043689123650757195
2025-01-05,madhya pradesh,khargone,304,131,13,12093.0,10083.0,,,448,22176.0,49.389755011135854,,,0.021084207048510502
2025-01-05,madhya pradesh,morena,709,313,44,14885.0,5592.0,,,1066,20477.0,19.191190253045924,,,0.008192610566935292
2025-01-05,madhya pradesh,panna,140,71,13,8098.0,4489.0,,,224,12587.0,55.94222222222222,,,0.023881418237875013
2025-01-05,madhya pradesh,vidisha,209,43,15,8890.0,6068.0,,,267,14958.0,55.8134328358209,,,0.02382643877729814
2025-01-05,maharashtra,beed,366,63,15,8378.0,19884.0,,,444,28262.0,63.51011235955056,,,0.0271121077308647
2025-01-05,maharashtra,dhule,118,46,18,7137.0,14966.0,,,182,22103.0,120.78142076502732,,,0.051560905342594374
2025-01-05,maharashtra,hingoli,246,31,34,3574.0,8537.0,,,311,12111.0,38.81730769230769,,,0.016570889089565714
2025-01-05,maharashtra,jalgaon,506,92,43,12305.0,30929.0,,,641,43234.0,67.34267912772586,,,0.02874820880585949
2025-01-05,maharashtra,mumbai suburban,882,457,230,8945.0,8965.0,,,1569,17910.0,11.40764331210191,,,0.004869858404312448
2025-01-05,maharashtra,nagpur,243,28,22,12341.0,27562.0,,,293,39903.0,135.72448979591837,,,0.05794001698865245
2025-01-05,maharashtra,nanded,383,80,39,8711.0,25421.0,,,502,34132.0,67.85685884691848,,,0.02896770921960234
2025-01-05,maharashtra,nandurbar,251,134,21,6834.0,17456.0,,,406,24290.0,59.680589680589684,,,0.02547730616033711
2025-01-05,maharashtra,nashik,97,14,45,15830.0,34979.0,,,156,50809.0,323.62420382165607,,,0.1381533420796824
2025-01-05,maharashtra,palghar,162,155,14,9368.0,9054.0,,,331,18422.0,55.48795180722892,,,0.02368749276722686
2025-01-05,maharashtra,parbhani,425,90,32,6247.0,14276.0,,,547,20523.0,37.4507299270073,,,0.015987504771401196
2025-01-05,maharashtra,pune,328,97,61,27138.0,34384.0,,,486,61522.0,126.32854209445586,,,0.05392894006166738
2025-01-05,maharashtra,sangli,160,45,20,6910.0,13750.0,,,225,20660.0,91.41592920353982,,,0.03902494309649512
2025-01-05,maharashtra,satara,150,32,10,7704.0,11503.0,,,192,19207.0,99.51813471502591,,,0.04248372880043795
2025-01-05,maharashtra,solapur,473,97,51,12393.0,25168.0,,,621,37561.0,60.38745980707395,,,0.02577906501902837
2025-01-05,maharashtra,thane,1437,799,96,19874.0,39799.0,,,2332,59673.0,25.577796828118302,,,0.010919016788951248
2025-01-05,maharashtra,washim,198,20,10,3295.0,10789.0,,,228,14084.0,61.50218340611354,,,0.02625493421819148
2025-01-05,maharashtra,yavatmal,281,72,30,6927.0,23720.0,,,383,30647.0,79.80989583333333,,,0.03407039309854144
2025-01-05,manipur,bishnupur,76,79,30,895.0,531.0,,,185,1426.0,7.666666666666667,,,0.003272856634649591
2025-01-05,manipur,imphal west,44,37,25,1611.0,1244.0,,,106,2855.0,26.682242990654206,,,0.011390498608603717
2025-01-05,meghalaya,east garo hills,180,448,267,154.0,311.0,,,895,465.0,0.5189732142857143,,,0.00022154672968440308
2025-01-05,meghalaya,east jaintia hills,125,248,256,168.0,100.0,,,629,268.0,0.4253968253968254,,,0.0001815994985685487
2025-01-05,meghalaya,east khasi hills,768,2259,1867,838.0,1732.0,,,4894,2570.0,0.5250255362614913,,,0.00022413043170181054
2025-01-05,meghalaya,north garo hills,65,168,91,92.0,55.0,,,324,147.0,0.4523076923076923,,,0.0001930875954355143
2025-01-05,meghalaya,ri bhoi,243,733,633,222.0,223.0,,,1609,445.0,0.27639751552795033,,,0.00011799253597778028
2025-01-05,meghalaya,south garo hills,105,388,192,56.0,125.0,,,685,181.0,0.26384839650145775,,,0.00011263538804758068
2025-01-05,meghalaya,south west garo hills,392,240,167,230.0,291.0,,,799,521.0,0.65125,,,0.00027801494130202774
2025-01-05,meghalaya,south west khasi hills,135,192,200,365.0,119.0,,,527,484.0,0.9166666666666666,,,0.000391319815012451
2025-01-05,meghalaya,west garo hills,683,994,708,1022.0,3790.0,,,2385,4812.0,2.016764459346186,,,0.0008609453401691295
2025-01-05,meghalaya,west jaintia hills,558,909,734,401.0,227.0,,,2201,628.0,0.2851952770208901,,,0.00012174825059589758
2025-01-05,meghalaya,west khasi hills,406,1103,923,335.0,370.0,,,2432,705.0,0.28976572133168926,,,0.00012369934742014483
2025-01-05,mizoram,lawngtlai,280,62,29,583.0,544.0,,,371,1127.0,3.0295698924731185,,,0.0012933062507889512
2025-01-05,mizoram,lunglei,136,31,16,1048.0,591.0,,,183,1639.0,8.907608695652174,,,0.003802607767620992
2025-01-05,mizoram,saiha,59,61,63,177.0,126.0,,,183,303.0,1.6467391304347827,,,0.0007029836202496403
2025-01-05,nagaland,dimapur,155,207,22,550.0,2092.0,,,384,2642.0,6.862337662337662,,,0.0029294931322679453
2025-01-05,nagaland,peren,148,119,15,165.0,545.0,,,282,710.0,2.508833922261484,,,0.0010710070105705374
2025-01-05,punjab,amritsar,664,284,26,4809.0,12680.0,,,974,17489.0,17.937435897435897,,,0.007657389924198888
2025-01-05,punjab,gurdaspur,114,20,13,3494.0,9071.0,,,147,12565.0,84.89864864864865,,,0.03624275289163229
2025-01-05,punjab,hoshiarpur,197,48,18,3279.0,7156.0,,,263,10435.0,39.52651515151515,,,0.01687364574237573
2025-01-05,punjab,kapurthala,233,67,96,1762.0,5143.0,,,396,6905.0,17.392947103274558,,,0.007424950737790633
2025-01-05,punjab,ludhiana,876,458,49,8273.0,15090.0,,,1383,23363.0,16.88078034682081,,,0.007206309646454988
2025-01-05,punjab,patiala,456,125,23,7008.0,8087.0,,,604,15095.0,24.950413223140497,,,0.010651190276687513
2025-01-05,rajasthan,alwar,610,179,10,7561.0,10382.0,,,799,17943.0,22.42875,,,0.00957470651013874
